index,middle,ring,pinky
673,681,811,371
674,683,806,373
675,682,806,372
674,683,808,372
674,683,807,372
674,682,808,372
674,683,808,371
674,682,809,371
674,682,807,372
674,682,807,371
674,681,807,372
674,682,808,371
674,682,808,372
674,682,808,372
674,682,809,372
674,682,808,372
674,682,809,371
674,682,807,372
673,682,808,372
674,682,808,372
674,682,808,372
673,682,808,372
674,682,808,372
674,682,808,372
674,682,808,371
674,682,808,372
673,684,806,374
674,681,811,368
673,681,811,369
675,684,804,374
674,682,806,374
674,680,810,369
672,681,812,370
673,683,806,372
675,683,806,374
675,682,810,370
672,680,812,370
672,682,809,370
675,682,807,372
675,682,807,373
671,680,814,368
672,680,813,367
676,682,806,373
673,680,813,368
671,680,814,368
671,682,807,373
675,686,804,375
676,682,808,371
671,679,810,367
672,683,809,371
674,684,803,375
675,684,810,371
674,681,810,370
673,680,812,368
672,683,809,371
674,682,809,372
673,682,807,372
674,683,808,372
674,682,808,372
674,681,809,371
674,683,807,373
674,682,807,371
674,682,809,372
674,682,806,371
674,683,808,372
674,683,808,372
674,682,808,372
673,683,808,372
674,682,808,373
674,682,808,372
674,682,809,371
674,682,807,372
674,683,808,372
674,682,808,371
674,682,808,371
674,683,808,372
673,683,808,371
674,682,808,372
674,681,808,371
674,682,809,372
674,682,809,371
674,682,807,372
674,683,807,372
674,683,806,373
674,681,809,371
673,682,808,371
674,681,810,371
672,681,811,370
674,682,809,372
673,683,810,370
674,683,807,373
675,682,807,372
673,680,810,370
674,684,806,373
674,682,808,372
673,681,810,371
673,683,806,373
674,682,809,372
674,682,808,372
673,682,808,372
674,682,808,372
,,,
671,680,804,374
672,681,804,373
673,681,804,372
672,681,805,372
672,680,805,372
672,680,805,372
673,680,805,372
672,680,804,372
672,680,804,372
672,680,804,372
672,680,805,372
672,680,804,372
672,680,805,372
673,681,802,375
673,680,804,373
671,680,806,371
671,679,806,371
673,680,802,374
673,680,802,374
672,681,803,375
674,681,804,372
671,679,808,369
671,679,807,370
671,678,808,369
672,681,800,375
672,681,802,374
671,678,809,369
671,678,808,370
672,679,805,372
672,680,805,372
672,680,805,372
672,680,804,371
672,680,805,372
672,680,804,371
672,680,804,372
672,680,804,372
672,679,805,372
672,679,805,372
671,680,805,372
672,680,805,373
672,680,805,372
672,680,804,372
672,680,805,371
672,680,805,372
672,680,804,373
673,682,802,374
673,681,804,372
673,676,808,369
674,681,801,375
673,681,801,375
673,680,806,371
673,678,806,372
671,678,808,369
671,677,809,368
673,682,801,369
671,681,801,375
670,680,802,373
672,679,808,370
671,682,800,375
673,680,805,373
672,680,805,372
672,680,803,373
672,680,804,373
672,680,804,371
672,680,805,373
672,680,804,372
672,680,804,372
672,680,805,373
672,680,805,372
672,680,804,372
672,680,805,372
672,680,804,372
671,679,804,372
673,681,804,372
672,681,804,372
672,680,805,372
672,680,805,372
671,680,805,372
672,679,805,372
672,680,805,372
672,681,804,372
672,680,802,373
671,679,806,371
673,680,803,374
671,680,805,372
672,679,806,371
671,681,803,374
673,680,803,373
671,679,806,371
672,680,803,373
673,680,803,373
672,680,804,373
671,680,804,371
671,679,806,373
671,680,803,374
673,680,802,373
672,680,805,372
672,680,805,372
672,679,804,372
672,680,805,372
672,679,805,372
672,680,804,372
672,680,805,372
671,680,805,372
673,680,805,372
672,680,805,372
672,680,803,370
671,679,808,370
671,679,808,370
671,680,803,371
672,680,806,373
673,678,807,370
673,681,801,375
673,680,802,373
672,681,803,373
670,679,807,370
670,679,806,370
672,679,806,370
672,681,802,374
673,679,805,370
672,681,802,374
673,680,802,373
672,680,805,372
672,680,805,372
672,680,805,372
671,680,804,372
672,680,805,371
671,680,805,372
672,680,804,372
672,680,804,372
671,680,804,372
671,680,805,372
672,680,804,372
671,680,805,372
672,680,805,371
672,680,805,372
671,679,805,372
672,680,805,372
672,680,805,372
670,678,807,370
673,681,803,374
673,680,804,373
671,680,804,372
671,680,804,372
671,678,808,370
669,678,810,369
670,680,804,372
673,682,800,376
674,681,801,375
669,677,810,367
670,679,803,371
672,681,801,374
673,681,801,373
673,680,803,373
672,680,805,373
672,679,805,372
672,680,805,372
672,680,804,372
671,679,805,372
671,679,805,372
672,680,805,372
672,679,804,372
672,679,804,372
671,680,805,371
672,680,804,372
672,679,804,371
671,680,805,372
671,680,805,372
671,680,804,372
671,679,804,372
672,680,805,372
671,680,804,372
672,680,805,372
671,679,805,372
672,680,804,372
672,680,805,372
672,679,806,371
671,680,804,372
672,679,806,371
671,679,806,371
671,680,803,374
670,679,805,371
671,680,806,372
671,679,806,371
671,681,804,373
671,679,807,371
671,679,806,371
672,680,803,373
670,679,805,371
671,679,805,371
671,680,804,372
672,680,804,372
673,680,804,372
672,680,804,373
671,679,805,372
671,679,804,372
671,680,804,372
671,680,804,370
671,680,804,372
672,681,802,374
,,,
669,676,807,374
667,677,804,375
667,678,804,375
669,679,801,378
666,677,806,374
666,677,807,374
669,679,800,378
667,676,806,374
668,677,804,376
667,677,804,376
668,677,803,377
667,678,803,376
668,677,804,376
667,678,804,376
668,678,803,376
667,677,804,376
668,678,804,376
668,678,804,375
667,678,803,376
668,678,804,376
667,678,804,376
667,678,804,376
667,678,803,376
668,678,803,376
667,678,803,376
668,679,804,375
667,678,803,376
667,677,804,375
668,678,802,376
668,678,804,376
668,678,803,376
668,677,804,376
667,678,804,376
667,677,803,376
667,678,804,376
667,678,804,376
668,678,804,376
667,677,804,375
668,678,803,376
668,678,802,377
668,677,803,376
667,678,803,376
667,678,803,376
668,679,804,376
667,678,803,376
667,679,801,377
669,680,797,381
670,678,802,378
667,675,808,372
667,674,808,372
668,680,800,379
669,681,798,377
667,675,807,372
665,679,808,372
667,679,803,376
667,680,800,378
668,681,802,378
667,676,806,374
667,677,805,374
669,679,800,378
667,678,804,376
667,678,803,376
667,678,803,376
668,678,804,376
667,678,804,376
667,678,803,376
667,678,803,376
668,678,803,376
667,678,804,375
667,677,803,376
668,678,804,377
667,677,803,376
667,679,802,377
668,679,801,378
667,678,803,377
668,679,802,377
668,677,806,374
668,678,805,375
669,678,801,378
668,678,800,377
667,678,804,374
668,678,805,375
668,678,805,375
668,677,805,375
668,677,804,375
667,677,805,374
667,679,803,376
666,676,806,374
667,678,805,376
667,678,804,376
669,678,803,376
668,677,804,375
666,679,803,376
667,678,804,376
668,679,800,378
667,676,806,374
667,676,807,374
667,676,806,373
668,679,800,378
668,679,800,379
667,676,807,373
666,676,807,373
668,678,803,376
667,678,804,375
668,678,804,376
668,678,803,376
667,678,804,376
667,678,803,376
667,678,803,377
667,679,804,375
667,678,804,376
668,678,804,375
668,678,803,376
668,677,803,376
667,678,804,376
667,678,803,376
667,678,804,376
667,678,804,376
667,677,804,375
667,678,803,376
668,679,803,376
668,678,804,375
668,678,803,377
667,678,804,376
667,678,803,375
668,677,803,375
668,677,804,376
668,678,804,375
667,678,804,375
668,678,803,376
668,678,803,375
667,678,804,376
668,678,804,376
668,678,803,376
667,678,804,376
667,678,804,376
667,678,804,376
668,677,803,376
668,678,803,376
667,678,804,376
668,679,802,377
668,680,798,380
669,679,799,380
667,676,805,376
667,676,807,375
667,680,800,379
667,680,800,379
666,675,809,371
667,675,808,371
669,680,797,380
669,677,802,376
667,675,808,372
665,677,808,373
667,679,803,376
666,679,804,376
668,677,803,376
667,678,803,375
668,678,803,376
667,677,803,376
668,678,805,376
667,678,804,376
667,678,804,376
667,678,803,376
667,678,803,376
667,678,804,376
668,677,803,376
667,677,805,375
668,678,801,378
667,677,803,376
667,677,805,376
667,679,802,377
667,677,806,374
667,677,805,375
668,677,804,376
667,677,805,374
668,678,802,377
667,677,805,374
667,678,804,375
668,679,801,378
667,678,804,375
668,678,803,376
667,676,805,374
666,677,806,374
666,679,801,377
667,679,802,377
668,679,801,377
668,676,806,374
666,677,806,374
668,680,800,378
667,675,806,374
666,677,806,373
667,679,802,375
668,678,803,376
666,677,806,375
667,679,802,377
668,678,804,376
668,678,803,376
667,678,804,376
667,678,803,376
667,678,803,376
,,,
666,678,803,376
665,678,804,376
666,678,803,376
666,677,803,376
666,678,803,376
666,678,803,377
665,677,803,376
666,678,803,377
666,678,804,376
665,678,803,376
665,678,803,376
666,678,803,377
666,678,803,376
666,677,803,376
664,678,804,376
665,678,803,377
666,677,804,376
666,678,804,375
665,678,803,376
666,678,803,375
665,677,802,376
666,678,803,377
666,677,804,376
666,678,803,376
666,679,804,377
666,677,804,377
665,678,803,377
666,678,804,376
666,678,804,377
666,678,804,376
665,678,803,377
666,678,803,376
666,677,802,377
665,678,804,376
666,678,804,378
666,677,803,376
666,677,804,375
666,678,804,376
666,677,803,376
665,677,804,377
666,678,803,376
665,678,803,377
667,678,803,376
665,678,803,377
665,679,803,377
666,676,806,374
664,674,809,372
664,677,805,375
666,680,799,380
667,680,798,380
667,679,798,380
664,676,808,373
664,676,808,373
667,680,798,376
668,677,805,376
665,675,808,372
663,676,807,373
664,679,803,376
666,680,799,380
668,679,800,379
668,678,801,376
666,678,804,376
666,677,802,377
666,677,803,376
666,677,803,377
665,677,806,374
664,678,804,376
666,678,802,377
666,677,805,375
665,677,805,375
666,680,799,378
666,681,798,380
665,675,808,372
664,675,808,372
666,679,800,378
667,678,803,378
665,676,804,376
665,677,804,375
666,679,800,378
667,679,800,379
666,676,806,374
666,677,803,376
665,677,804,377
666,677,803,376
666,677,803,376
665,678,803,376
666,678,804,376
666,678,803,376
665,678,803,377
666,678,803,376
666,678,803,376
665,678,803,376
666,678,803,375
665,677,804,376
666,678,803,376
665,677,803,377
666,678,804,377
666,678,803,376
666,678,804,377
666,677,804,376
665,677,803,376
666,677,803,377
665,677,803,377
665,677,803,377
665,677,804,376
665,678,803,377
665,678,803,378
667,677,803,377
666,678,803,376
666,677,803,378
666,677,803,376
665,677,803,375
666,678,802,376
665,678,803,376
666,678,802,377
665,678,803,376
666,678,803,376
666,677,804,376
665,678,803,376
665,677,803,377
665,677,803,376
666,678,803,377
665,677,803,376
665,678,803,376
665,678,804,377
666,678,803,376
665,677,803,377
666,678,803,376
666,678,803,376
666,678,803,376
665,678,803,376
665,677,803,376
666,677,803,376
665,677,802,376
665,677,803,376
666,678,803,376
665,677,803,376
665,677,804,376
666,677,804,376
666,676,805,376
664,676,807,373
664,677,805,375
665,677,806,374
664,678,802,376
665,679,802,377
667,676,807,375
666,676,806,375
665,679,800,379
665,679,799,379
664,674,809,372
664,677,805,373
665,680,800,379
667,680,798,380
667,677,801,377
665,677,803,376
665,678,803,377
666,678,804,377
666,678,803,377
666,678,804,376
665,679,801,378
665,676,807,373
665,675,807,372
666,679,800,380
665,675,806,373
665,677,807,373
665,678,802,378
666,679,802,378
666,679,802,377
666,677,805,376
665,676,807,373
664,679,803,377
666,680,799,376
665,678,800,380
666,679,800,379
666,677,803,376
665,677,803,376
665,677,803,376
665,678,803,376
666,678,804,376
665,677,803,376
666,678,803,376
665,677,802,376
665,677,804,377
665,678,804,376
666,678,804,376
666,677,803,376
666,677,803,376
665,677,803,377
665,677,803,376
665,677,803,376
666,677,803,376
666,678,804,376
665,678,803,376
666,678,803,376
665,677,803,377
666,678,802,377
666,677,802,377
665,678,803,376
665,677,803,377
666,678,803,376
,,,
665,676,804,377
665,676,803,377
665,677,802,377
665,677,801,377
666,677,802,377
666,677,804,376
665,676,802,377
666,677,802,377
665,676,803,377
666,677,802,377
666,677,802,377
665,676,802,377
665,676,802,377
666,677,803,376
665,676,802,377
666,677,802,377
666,676,803,377
665,677,802,377
665,676,802,377
665,676,803,377
665,676,803,376
665,676,803,377
665,676,803,376
666,676,801,377
666,677,803,377
665,676,803,377
666,676,802,376
664,677,802,377
665,676,803,376
666,677,802,377
666,677,803,376
665,677,802,377
665,677,802,377
665,677,803,377
666,676,803,376
666,676,802,377
665,677,802,377
665,676,802,377
666,677,803,377
665,677,803,377
665,676,801,377
666,677,802,377
665,676,804,376
665,676,803,377
665,676,804,377
665,677,802,375
665,675,805,375
666,677,801,378
665,676,803,375
664,675,805,375
665,678,802,377
666,678,799,379
666,679,799,379
665,673,806,373
665,675,805,374
666,678,800,379
666,677,801,378
666,677,805,375
665,677,802,376
666,676,802,377
665,676,804,376
665,675,802,376
665,677,801,378
665,675,803,375
666,677,801,378
665,678,801,378
665,676,804,375
665,677,803,377
666,677,801,378
665,677,803,376
666,677,802,377
664,675,804,375
665,676,804,375
665,676,802,376
666,677,803,376
665,677,802,377
665,677,804,377
666,676,802,377
665,677,802,377
665,677,802,377
666,676,801,377
666,676,803,377
666,677,803,377
665,676,803,377
665,677,802,376
665,676,803,377
665,677,802,377
665,676,802,377
666,677,802,377
665,677,802,377
665,676,803,377
665,677,803,377
665,677,802,377
665,677,802,377
665,676,802,377
666,676,803,377
665,677,802,377
665,676,804,377
665,676,803,377
666,676,803,377
665,676,802,376
666,677,803,376
665,677,803,376
665,676,803,377
665,676,802,376
665,676,802,377
666,677,802,378
665,677,803,378
665,676,802,377
666,677,803,377
666,677,802,376
666,677,803,377
666,676,802,377
665,677,802,377
666,677,803,377
