index,middle,ring,pinky
704,352,748,384
704,354,744,387
706,352,746,387
704,351,749,383
703,352,746,386
706,353,745,387
705,351,748,383
705,352,746,386
705,352,746,385
705,352,746,385
705,352,746,386
705,352,746,387
705,352,746,385
705,352,746,386
705,352,747,386
705,352,746,386
704,353,746,386
706,352,745,386
704,353,747,385
705,352,747,386
705,352,746,386
705,353,746,386
705,353,747,386
705,352,747,386
705,352,747,385
705,352,748,386
705,352,747,386
705,352,746,386
707,354,742,382
705,350,751,382
702,351,752,382
703,354,746,387
707,353,743,388
703,352,749,383
703,353,749,384
706,354,741,390
703,350,752,381
705,355,742,389
707,354,741,390
706,351,746,385
703,350,751,381
704,350,752,382
706,355,741,390
705,352,746,386
705,353,746,385
705,352,747,386
705,353,746,385
706,352,746,385
704,352,746,386
705,352,746,385
705,351,746,385
705,352,746,385
705,353,746,386
705,353,743,389
705,353,744,387
704,350,750,383
704,352,747,385
705,355,742,388
706,354,745,386
707,352,745,387
704,353,747,386
704,352,747,386
706,353,744,388
704,351,750,382
705,354,743,388
706,353,744,388
706,352,747,384
705,352,747,386
705,352,747,386
705,352,747,387
704,352,746,386
705,352,746,386
705,352,747,385
705,352,747,386
706,352,746,386
705,352,747,386
704,352,746,385
706,352,746,385
705,352,746,386
705,352,747,386
706,353,746,385
705,352,747,386
705,352,746,385
705,352,747,386
705,352,746,385
705,352,746,386
705,351,747,386
705,351,749,385
704,351,749,383
704,352,748,384
706,352,747,386
705,352,748,385
705,353,744,388
706,352,744,388
704,353,745,386
706,353,745,387
704,351,748,384
704,352,746,386
706,353,744,387
704,351,748,384
704,352,748,385
705,352,747,385
704,352,746,386
704,352,746,386
706,352,746,386
,,,,
686,349,743,388
686,350,742,388
686,349,743,388
687,349,742,388
687,349,742,387
687,349,743,387
686,349,743,388
686,349,742,388
687,350,742,389
687,349,742,388
687,350,741,388
686,349,743,388
687,350,741,389
686,349,743,388
686,350,743,387
686,350,743,388
687,349,741,389
686,350,741,389
687,349,744,388
687,350,742,389
686,349,742,388
687,349,742,388
686,349,742,388
687,349,741,388
687,349,743,388
687,349,743,388
687,349,742,388
686,349,742,388
684,350,744,386
686,347,747,384
685,348,746,384
685,351,740,389
689,353,735,395
690,349,738,391
690,348,739,390
684,350,743,387
686,351,743,389
689,345,748,382
687,345,749,383
684,346,751,382
685,351,741,388
685,353,736,392
689,353,733,396
688,349,741,390
688,348,739,390
685,347,745,386
688,350,739,390
687,349,743,388
686,350,742,388
686,349,742,389
687,350,743,388
687,349,742,388
687,349,743,388
686,349,742,388
686,349,742,388
686,349,742,389
686,349,742,388
686,349,741,389
687,349,742,388
686,349,743,388
686,349,742,389
686,348,742,388
687,349,741,388
687,348,741,388
686,349,742,388
687,349,742,389
687,349,742,388
687,349,742,389
687,348,741,389
687,349,742,388
687,349,742,388
687,348,743,388
687,348,741,389
687,349,741,388
687,349,741,388
687,349,741,389
688,349,741,388
687,348,742,388
686,350,741,389
686,349,743,387
687,350,739,389
687,349,743,387
686,348,744,386
687,350,740,389
687,349,740,389
686,348,743,387
687,348,742,388
687,348,743,387
687,350,740,389
686,348,743,388
686,350,741,389
687,349,740,389
686,348,743,387
686,349,742,388
686,349,741,388
687,349,742,388
687,348,741,388
687,349,742,388
687,349,742,388
687,349,741,389
686,349,740,389
686,348,742,387
688,348,742,388
686,349,741,389
687,350,741,389
686,349,742,387
687,348,742,388
686,349,742,388
685,349,740,389
687,349,740,389
687,348,741,389
686,348,742,387
687,349,741,387
686,349,742,389
687,349,741,388
686,349,742,388
687,350,742,387
687,350,742,388
687,349,741,388
687,349,741,388
687,348,742,388
687,348,740,388
687,349,742,388
688,346,743,386
686,344,747,384
686,350,740,393
689,349,741,389
687,345,747,383
686,344,749,381
688,353,733,394
688,353,733,396
684,345,750,380
684,345,750,382
690,350,735,393
688,346,747,385
685,344,750,381
684,349,744,385
687,352,736,394
688,347,742,387
686,347,745,386
685,349,738,389
687,349,741,388
687,348,741,388
687,349,741,388
686,348,741,388
686,349,741,387
687,348,741,388
687,348,741,388
686,348,741,388
686,349,741,388
687,348,741,388
687,348,742,389
687,349,741,388
686,349,741,388
686,348,741,388
686,348,741,388
687,349,741,388
687,348,742,388
686,348,741,388
686,348,742,388
686,348,742,388
687,347,742,388
687,348,742,388
687,349,742,388
687,349,741,388
686,349,741,388
686,349,741,388
687,348,741,388
687,349,740,389
687,349,741,389
687,349,741,388
687,349,741,389
688,349,740,389
686,349,740,389
687,351,739,391
686,348,743,386
688,351,740,389
687,348,741,388
685,347,744,386
686,350,740,389
687,347,743,388
685,348,743,386
687,350,740,389
688,349,739,390
687,347,744,387
686,349,741,389
688,351,739,389
687,348,741,387
687,348,741,389
687,349,741,388
687,348,741,388
687,349,741,388
688,348,742,388
687,350,741,388
687,348,741,389
688,349,741,389
688,349,741,388
687,349,741,388
686,348,742,387
687,349,740,389
,,,,
693,349,740,393
693,349,739,393
693,349,739,393
694,348,740,392
692,349,740,392
692,349,740,393
692,349,740,393
694,349,739,393
693,349,738,394
692,348,740,392
692,349,739,393
693,349,739,393
693,348,739,393
693,349,740,392
693,350,739,394
693,350,739,393
693,350,736,395
692,347,743,390
692,347,743,390
694,350,735,396
694,350,737,396
692,349,741,392
693,350,738,394
694,350,736,395
694,348,741,391
693,348,742,391
693,350,738,395
694,351,737,395
693,347,741,393
693,347,741,392
693,349,740,392
692,349,741,392
693,351,735,396
695,351,734,397
694,348,740,392
694,347,739,391
693,351,736,395
692,350,739,393
694,348,740,391
694,350,736,396
691,348,742,391
692,348,742,391
695,349,738,394
695,348,738,393
691,349,742,391
691,348,740,391
694,349,740,393
693,350,739,393
693,349,739,393
693,349,739,393
693,348,739,393
693,349,739,393
693,349,740,393
693,349,739,393
693,349,739,393
693,349,740,393
693,349,739,393
693,349,740,393
693,349,739,394
694,349,740,393
694,350,739,393
693,349,740,392
693,349,739,393
693,349,739,393
693,348,740,392
693,349,739,393
693,348,740,393
694,349,741,393
693,350,739,393
693,350,740,393
694,351,736,396
695,350,737,395
693,349,740,392
693,350,740,393
694,348,741,391
693,349,738,394
694,350,737,395
693,348,740,391
693,350,740,392
694,349,738,393
693,348,741,391
692,350,739,393
694,350,737,395
694,349,737,395
694,348,740,393
694,349,739,393
694,349,740,393
693,349,740,393
694,349,739,393
694,349,738,392
693,350,739,393
694,349,740,392
693,349,738,393
693,349,740,393
694,349,740,393
693,349,740,393
694,349,739,394
693,350,740,394
694,349,738,394
694,349,738,393
694,349,740,392
693,349,740,392
693,349,739,393
694,349,739,394
694,349,740,392
693,349,740,392
694,349,740,393
694,349,740,393
693,351,737,395
695,348,739,393
694,347,742,390
691,348,743,390
693,350,739,393
694,351,736,395
694,347,742,390
693,349,742,390
692,350,739,393
695,349,739,394
692,348,743,391
693,350,740,393
694,351,737,396
695,349,737,394
695,349,739,393
693,349,739,392
691,349,741,392
694,352,736,397
695,351,735,396
695,349,738,388
692,346,745,389
691,349,742,391
694,352,736,396
696,348,740,393
693,351,738,394
693,351,738,394
696,350,736,395
692,348,744,390
695,352,734,398
696,349,737,394
693,346,744,391
694,349,740,393
694,349,740,393
693,349,739,393
693,350,739,393
693,350,739,393
693,349,740,393
693,349,740,393
694,349,739,392
693,350,739,393
694,349,739,393
694,349,740,393
694,350,740,393
693,350,739,392
693,349,740,392
694,348,739,393
694,349,740,393
693,350,739,393
694,349,739,393
694,349,740,393
694,349,740,393
694,349,739,393
694,349,740,393
693,349,740,393
693,349,740,392
693,349,739,393
694,350,738,395
694,348,741,392
693,349,741,391
693,350,739,393
695,349,739,393
693,348,741,391
693,350,738,394
695,349,738,394
693,348,740,391
694,351,737,395
695,349,736,394
693,348,741,391
694,349,737,395
693,348,741,391
694,350,737,394
693,349,740,393
694,349,739,393
694,349,740,392
694,349,739,393
693,349,738,393
694,349,739,393
695,348,739,393
694,349,740,393
694,349,739,393
694,349,739,393
694,349,739,393
693,349,739,393
694,349,739,393
693,349,738,393
693,349,740,393
694,349,739,393
694,350,739,393
694,349,739,393
693,349,740,392
693,349,740,392
693,349,740,394
,,,,
693,353,740,392
690,349,745,390
690,351,744,391
689,353,742,392
689,355,741,395
690,355,737,397
692,354,738,396
691,352,741,394
692,352,740,395
690,352,742,393
690,352,741,394
691,353,740,395
691,353,741,394
691,352,741,394
691,352,741,394
691,352,741,394
691,353,740,394
691,353,741,394
690,353,740,393
691,353,741,394
690,352,741,394
691,353,740,394
691,353,741,394
690,353,741,394
690,353,741,394
691,354,741,394
691,353,741,394
691,352,741,394
691,352,742,394
691,352,740,394
690,353,741,395
692,353,741,394
691,353,740,399
693,352,742,394
